QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:50:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1713380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1713660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
